GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "18025","Crawford, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",124096,133729,142918,142706,146494,158373,149333,146649,143121,168682,170296,178259,182799,189085,191557,192078,196044,199715,190192,198366,213140,225963,245105,238553
 "18027","Daviess, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",945477,924410,994857,972511,989182,1046119,1081650,1139775,1087455,1078242,1065221,996557,1103397,1092992,1240978,1201794,1246035,1317561,1300795,1397579,1414926,1513982,1573452,1724933
 "18027","Daviess, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",75.879,74.188,79.842,78.048,79.386,83.956,86.807,91.472,87.273,86.534,85.489,79.978,88.553,87.718,99.594,96.449,100.000,105.740,104.395,112.162,113.554,121.504,126.277,138.434
 "18027","Daviess, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",634789,636419,700782,717689,755346,828652,896673,973272,930019,949537,989397,951237,1072289,1076427,1219548,1176824,1246035,1335665,1349375,1485940,1623290,1937983,2064694,2273743
 "18029","Dearborn, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1683634,1744468,1792896,1838081,1740933,1752343,1668598,1603304,1512870,1614117,1741576,1845610,1594594,1655032,1796081,1753330,1778835,1719616,1800662,1827965,1857355,1780998,1856087,1863099
 "18029","Dearborn, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",94.648,98.068,100.790,103.331,97.869,98.511,93.803,90.132,85.048,90.740,97.905,103.754,89.643,93.040,100.970,98.566,100.000,96.671,101.227,102.762,104.414,100.122,104.343,104.737
 "18029","Dearborn, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1234028,1304601,1368557,1428695,1394742,1455284,1415089,1377410,1359068,1440453,1565698,1679938,1483857,1583876,1760941,1730948,1778835,1760700,1893852,1968668,2107179,2320905,2542823,2600681
 "18031","Decatur, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1287225,1082423,1139991,1117432,1145400,1215671,1248785,1250690,1040443,1204546,1173706,1260670,1335709,1358247,1313348,1411877,1597973,1709748,1741482,1609836,1689259,1645266,1638101,1634756
 "18031","Decatur, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",80.554,67.737,71.340,69.928,71.678,76.076,78.148,78.267,65.110,75.380,73.450,78.892,83.588,84.998,82.188,88.354,100.000,106.995,108.981,100.742,105.713,102.960,102.511,102.302
 "18031","Decatur, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1066593,898353,946563,935905,952979,1002734,1055596,1059750,923857,1055378,1036955,1147569,1236176,1278509,1294721,1413281,1597973,1710017,1761648,1648696,1699637,1742103,1864599,1895295
