GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",102.217,104.888,105.459,100.237,100.671,100.605,103.617,106.378,107.173,103.779,97.841,98.085,96.222,94.228,95.584,98.281,103.022
 "25998","Massachusetts (Metropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",150.158,142.634,114.064,120.220,127.555,115.355,109.768,117.535,133.163,149.008,151.718,150.474,162.453,155.934,151.365,166.236,151.972
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",141.363,138.536,122.232,121.472,118.537,122.784,126.711,133.261,132.950,137.429,147.174,144.445,155.190,149.702,148.756,159.106,158.779
 "26998","Michigan (Metropolitan Portion)",3,PARPP,4,"..."," RPPs: Services: Utilities ","Index",97.736,105.518,105.555,106.699,108.009,107.584,100.507,100.538,100.658,102.537,103.133,99.286,103.801,102.195,98.705,101.124,101.524
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPP,4,"..."," RPPs: Services: Utilities ","Index",86.868,93.052,100.791,96.067,98.277,97.611,93.618,93.829,96.625,94.170,98.438,95.931,99.110,99.263,92.851,92.796,93.494
 "27998","Minnesota (Metropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",86.426,86.006,83.056,83.377,87.212,86.317,87.274,86.299,91.047,91.719,96.289,92.300,91.466,91.297,87.632,89.625,92.169
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",80.291,79.255,85.364,81.354,81.442,84.619,86.872,85.443,87.706,87.409,96.800,93.982,93.307,94.475,93.856,88.635,87.009
 "28998","Mississippi (Metropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",87.857,84.106,84.219,83.982,84.853,85.893,88.859,89.241,84.586,84.734,80.172,78.476,77.493,80.027,79.936,83.206,77.772
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",84.044,79.847,80.234,80.814,84.871,84.894,88.429,90.824,86.933,89.556,81.811,80.302,78.867,81.262,80.754,83.761,79.067
 "29998","Missouri (Metropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",79.583,84.932,88.908,91.935,92.483,89.251,83.503,88.839,85.045,90.826,92.593,93.139,93.930,92.111,82.531,85.231,77.830
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",74.717,77.742,82.433,79.815,81.462,83.830,81.778,85.219,85.908,87.127,92.928,91.791,92.463,89.966,88.632,87.083,85.374
 "30998","Montana (Metropolitan Portion)",7,PARPP,4,"..."," RPPs: Services: Utilities ","Index",77.603,76.615,81.464,85.872,86.095,85.332,85.642,87.125,86.589,82.806,76.815,79.195,79.215,74.556,72.948,72.875,72.721
 "30999","Montana (Nonmetropolitan Portion)",7,PARPP,4,"..."," RPPs: Services: Utilities ","Index",75.349,75.213,79.529,84.651,83.498,83.984,82.701,84.507,87.351,83.596,76.976,79.252,79.225,74.840,72.890,72.690,71.705
 "31998","Nebraska (Metropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",79.512,81.625,80.652,82.335,84.598,84.608,79.405,80.703,78.566,83.043,87.540,86.268,87.669,86.773,85.657,80.264,75.915
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",71.765,73.712,78.510,74.285,77.253,78.967,77.576,79.180,80.703,80.965,86.989,85.780,86.454,85.600,83.348,78.004,75.077
 "32998","Nevada (Metropolitan Portion)",8,PARPP,4,"..."," RPPs: Services: Utilities ","Index",95.366,100.732,105.508,100.467,102.048,97.520,105.941,104.536,92.986,88.587,83.164,87.239,84.962,76.301,83.757,91.161,90.429
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPP,4,"..."," RPPs: Services: Utilities ","Index",89.425,97.425,102.116,97.869,96.897,93.848,100.259,100.073,95.226,90.055,83.553,87.350,85.816,76.457,84.286,92.613,91.575
 "33998","New Hampshire (Metropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",136.018,139.343,125.067,131.481,133.077,122.555,123.608,128.316,138.227,147.283,144.321,146.305,145.097,142.060,150.137,157.904,133.535
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",131.213,136.676,130.338,132.166,126.244,126.660,132.378,136.385,135.118,137.662,140.143,142.411,142.080,138.740,147.706,153.373,133.895
 "34998","New Jersey (Metropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",132.521,134.976,130.368,128.257,126.425,122.733,111.181,107.421,112.006,110.571,113.308,117.236,120.726,115.504,105.520,114.771,114.187
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "35998","New Mexico (Metropolitan Portion)",6,PARPP,4,"..."," RPPs: Services: Utilities ","Index",84.492,81.952,91.726,94.100,96.144,94.514,100.232,97.233,91.514,91.175,81.526,80.301,83.546,81.452,83.193,77.734,77.707
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPP,4,"..."," RPPs: Services: Utilities ","Index",79.166,78.874,88.070,91.536,90.496,91.031,93.775,91.432,93.503,95.030,83.082,81.847,84.544,82.200,83.874,78.269,78.260
 "36998","New York (Metropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",148.161,146.239,140.805,138.463,131.814,133.892,130.269,123.116,124.590,128.734,135.568,133.923,139.222,138.394,129.760,135.864,134.581
 "36999","New York (Nonmetropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",140.363,140.193,138.649,136.139,129.911,133.040,132.130,124.046,122.862,126.096,132.928,131.073,131.180,131.214,129.310,128.929,131.479
 "37998","North Carolina (Metropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",86.659,86.982,88.879,88.298,90.466,90.123,90.480,90.589,87.783,84.322,86.781,89.185,87.720,84.604,82.606,83.717,88.704
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",81.589,81.373,83.969,84.533,90.721,88.957,90.049,92.162,90.487,89.002,87.041,89.123,87.701,84.453,82.091,83.290,88.310
 "38998","North Dakota (Metropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",77.062,75.819,76.931,77.450,78.249,77.716,74.213,74.789,74.170,78.478,85.369,85.408,86.224,88.464,83.150,75.670,74.189
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",68.871,67.780,73.848,68.931,70.001,71.624,72.164,73.327,75.937,75.522,83.725,83.816,84.766,87.520,82.701,74.224,73.017
 "39998","Ohio (Metropolitan Portion)",3,PARPP,4,"..."," RPPs: Services: Utilities ","Index",101.233,101.925,94.201,94.747,95.105,96.710,92.681,91.796,88.336,89.069,94.538,90.681,91.279,91.924,87.512,89.101,95.643
 "39999","Ohio (Nonmetropolitan Portion)",3,PARPP,4,"..."," RPPs: Services: Utilities ","Index",88.258,90.094,94.158,86.551,86.550,88.026,88.384,89.243,88.980,88.677,94.224,91.069,91.189,91.747,87.808,89.856,96.629
 "40998","Oklahoma (Metropolitan Portion)",6,PARPP,4,"..."," RPPs: Services: Utilities ","Index",81.084,77.659,83.628,82.741,83.130,82.341,84.219,84.849,84.134,81.997,79.493,79.330,78.045,79.598,83.303,80.544,73.923
 "40999","Oklahoma (Nonmetropolitan Portion)",6,PARPP,4,"..."," RPPs: Services: Utilities ","Index",75.131,71.393,77.099,77.804,82.280,80.377,83.192,85.907,86.507,87.055,79.372,78.990,77.659,79.497,82.899,79.607,73.795
 "41998","Oregon (Metropolitan Portion)",8,PARPP,4,"..."," RPPs: Services: Utilities ","Index",86.558,90.470,87.150,93.423,96.696,90.323,96.956,101.693,96.681,95.841,92.757,95.845,95.904,97.344,91.172,91.184,107.343
 "41999","Oregon (Nonmetropolitan Portion)",8,PARPP,4,"..."," RPPs: Services: Utilities ","Index",72.921,76.776,82.733,88.153,86.819,85.404,87.272,88.002,92.122,87.578,91.342,93.867,94.054,94.912,88.758,89.799,105.359
 "42998","Pennsylvania (Metropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",108.901,111.756,110.477,113.998,110.756,111.171,102.039,103.536,105.066,108.131,111.340,112.666,109.100,105.983,110.048,118.952,109.808
 "42999","Pennsylvania (Nonmetropolitan Portion)",2,PARPP,4,"..."," RPPs: Services: Utilities ","Index",109.960,112.565,109.392,111.636,106.195,105.401,104.399,104.255,106.970,110.480,111.930,112.430,108.673,106.920,107.791,114.243,106.062
 "44998","Rhode Island (Metropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",137.175,138.837,129.904,122.991,117.550,121.608,125.449,129.569,131.393,130.893,138.807,141.196,156.880,146.201,133.564,145.115,146.653
 "44999","Rhode Island (Nonmetropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "45998","South Carolina (Metropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",86.827,87.878,90.115,91.675,94.821,94.700,97.261,97.351,96.292,93.597,93.043,95.776,93.468,90.596,89.154,85.820,88.363
 "45999","South Carolina (Nonmetropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",82.861,83.918,86.013,88.746,95.839,94.500,97.886,100.003,100.428,100.182,94.259,96.941,94.909,91.521,89.527,86.021,87.950
 "46998","South Dakota (Metropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",81.976,82.312,80.917,81.866,83.780,83.787,80.251,80.288,79.726,84.179,90.712,89.532,90.637,94.745,89.202,81.635,80.014
 "46999","South Dakota (Nonmetropolitan Portion)",4,PARPP,4,"..."," RPPs: Services: Utilities ","Index",73.818,73.172,78.773,72.949,75.614,77.767,77.971,79.380,81.875,82.223,90.388,89.114,90.654,94.967,88.328,81.098,79.339
 "47998","Tennessee (Metropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",80.347,80.795,81.210,84.115,84.198,82.271,84.211,83.508,82.899,81.235,77.880,76.162,73.918,75.960,77.307,76.439,72.111
 "47999","Tennessee (Nonmetropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",75.614,76.055,76.820,80.625,83.990,81.142,83.982,85.056,85.293,85.528,78.261,76.706,74.193,76.229,77.492,76.306,72.242
 "48998","Texas (Metropolitan Portion)",6,PARPP,4,"..."," RPPs: Services: Utilities ","Index",102.876,97.727,99.706,95.935,93.666,96.658,95.065,90.688,91.950,87.712,87.873,87.862,84.857,86.262,88.738,92.793,88.008
 "48999","Texas (Nonmetropolitan Portion)",6,PARPP,4,"..."," RPPs: Services: Utilities ","Index",91.713,85.943,87.339,84.482,89.054,88.719,93.328,94.116,91.704,90.635,84.639,86.212,86.047,85.882,88.025,89.260,83.331
 "49998","Utah (Metropolitan Portion)",7,PARPP,4,"..."," RPPs: Services: Utilities ","Index",70.738,74.865,80.756,83.333,89.818,88.219,91.729,93.456,90.394,84.718,78.025,78.498,78.773,71.851,71.698,73.051,78.756
 "49999","Utah (Nonmetropolitan Portion)",7,PARPP,4,"..."," RPPs: Services: Utilities ","Index",66.192,71.924,77.617,81.442,84.989,85.253,86.438,88.085,92.384,87.686,77.968,78.367,78.744,71.948,71.673,72.896,78.641
 "50998","Vermont (Metropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",129.177,135.892,130.429,134.360,134.329,133.424,127.563,125.741,129.738,129.779,127.983,125.046,140.256,130.507,116.885,121.949,125.550
 "50999","Vermont (Nonmetropolitan Portion)",1,PARPP,4,"..."," RPPs: Services: Utilities ","Index",128.959,134.093,130.239,134.145,135.932,132.772,128.073,127.157,130.471,130.164,129.324,126.337,140.976,130.584,117.829,122.216,125.980
 "51998","Virginia (Metropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",92.404,95.685,93.131,93.209,95.466,93.155,93.388,94.875,94.434,91.557,92.959,94.972,94.328,92.599,92.476,92.875,92.736
 "51999","Virginia (Nonmetropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",82.432,85.475,86.500,87.135,91.891,88.329,89.994,92.411,91.947,91.422,90.067,92.346,90.737,87.470,89.371,89.141,88.635
 "53998","Washington (Metropolitan Portion)",8,PARPP,4,"..."," RPPs: Services: Utilities ","Index",81.073,83.154,85.354,87.989,91.058,93.654,92.042,97.266,94.514,93.858,95.729,98.724,98.573,92.682,86.134,84.437,93.181
 "53999","Washington (Nonmetropolitan Portion)",8,PARPP,4,"..."," RPPs: Services: Utilities ","Index",68.514,71.646,77.941,81.074,80.581,80.162,77.805,80.550,86.008,83.691,84.537,85.973,86.600,87.678,81.871,80.517,90.076
 "54998","West Virginia (Metropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",73.927,78.593,80.781,82.379,85.243,82.125,81.090,85.827,90.074,86.938,85.553,86.567,87.791,85.551,85.501,87.951,92.286
 "54999","West Virginia (Nonmetropolitan Portion)",5,PARPP,4,"..."," RPPs: Services: Utilities ","Index",67.871,70.862,75.078,77.486,83.887,79.813,80.276,86.983,91.883,90.336,85.306,86.349,87.540,85.050,85.045,87.549,92.169
 "55998","Wisconsin (Metropolitan Portion)",3,PARPP,4,"..."," RPPs: Services: Utilities ","Index",102.727,101.432,100.329,99.509,98.375,100.888,96.664,98.753,98.178,99.175,98.679,93.626,94.819,95.852,90.472,90.176,90.560
 "55999","Wisconsin (Nonmetropolitan Portion)",3,PARPP,4,"..."," RPPs: Services: Utilities ","Index",90.631,90.975,97.959,89.906,90.458,91.571,93.855,91.158,92.381,91.030,95.242,91.246,91.240,94.030,88.213,87.576,88.015
 "56998","Wyoming (Metropolitan Portion)",7,PARPP,4,"..."," RPPs: Services: Utilities ","Index",74.034,76.497,81.973,85.586,89.776,87.350,91.159,93.739,89.030,85.767,80.339,81.640,82.375,75.949,76.185,73.505,78.354
 "56999","Wyoming (Nonmetropolitan Portion)",7,PARPP,4,"..."," RPPs: Services: Utilities ","Index",68.763,73.398,78.357,82.408,83.702,83.521,84.988,87.343,90.884,88.563,80.572,81.556,82.362,76.273,77.374,74.321,78.453
 "00000","United States", ,PARPP,5,"..."," RPPs: Services: Other ","Index",100.306,100.302,100.259,100.266,100.248,100.245,100.238,100.221,100.219,100.218,100.241,100.217,100.183,100.182,100.207,100.186,100.147
 "01998","Alabama (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",98.284,97.640,99.423,100.835,101.428,100.364,100.203,100.618,101.590,100.107,95.937,96.856,96.475,96.154,97.138,98.182,96.715
 "01999","Alabama (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.607,92.941,94.561,95.606,98.314,98.288,98.892,97.705,96.538,94.628,95.915,96.873,96.487,96.122,97.099,98.163,96.693
 "02998","Alaska (Metropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",103.013,104.781,100.515,101.949,100.664,99.428,100.339,99.835,101.740,101.989,104.989,104.960,105.576,103.872,100.764,104.909,103.342
 "02999","Alaska (Nonmetropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",102.490,100.429,98.647,99.671,96.912,99.842,99.774,99.757,98.197,101.192,103.004,101.312,99.996,99.710,103.059,103.220,99.437
 "04998","Arizona (Metropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",102.285,102.199,102.325,100.635,98.878,100.954,99.871,98.623,101.718,99.890,99.486,100.964,99.852,96.560,100.359,101.445,102.902
 "04999","Arizona (Nonmetropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",102.434,99.968,98.095,98.377,97.494,100.236,99.932,100.048,96.832,99.596,96.533,97.417,94.740,91.963,92.478,93.338,99.838
 "05998","Arkansas (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",98.140,97.475,99.186,100.823,101.344,100.499,100.404,100.602,101.239,100.004,97.882,97.243,99.375,97.166,95.959,95.713,95.321
 "05999","Arkansas (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.588,93.444,94.653,95.993,98.068,98.566,98.966,97.749,96.610,94.961,97.894,97.248,99.473,97.197,95.930,95.674,95.295
 "06998","California (Metropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",101.917,102.023,101.733,101.658,102.057,101.850,101.963,102.816,102.034,103.317,104.276,102.454,101.961,102.174,103.855,104.387,102.632
 "06999","California (Nonmetropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",102.750,100.687,98.255,98.953,96.300,99.003,98.654,99.149,95.313,100.226,103.680,101.843,100.438,98.562,103.901,104.232,100.267
 "08998","Colorado (Metropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",100.691,100.499,97.456,100.604,102.014,101.230,100.172,99.890,98.885,98.692,95.275,95.840,98.219,97.458,96.721,96.900,99.588
 "08999","Colorado (Nonmetropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",102.504,100.460,98.054,98.493,96.612,99.361,98.963,99.169,95.568,99.354,95.570,96.471,94.667,91.069,91.619,93.123,99.822
 "09998","Connecticut (Metropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",104.690,104.219,102.383,104.130,102.809,103.692,103.387,103.419,104.118,104.445,100.150,102.250,102.440,100.845,104.940,102.979,102.658
 "09999","Connecticut (Nonmetropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",102.218,101.845,100.442,100.910,100.462,101.777,99.692,101.591,102.501,103.473,100.150,102.250,102.440,100.845,104.940,102.979,102.658
 "10998","Delaware (Metropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",101.784,102.707,103.260,99.942,99.747,98.986,101.581,99.069,100.383,103.054,101.721,103.899,102.207,99.753,100.086,99.823,102.198
 "10999","Delaware (Nonmetropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "11998","District of Columbia (Metropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",105.297,105.045,105.972,106.003,104.288,105.099,106.878,106.848,104.743,102.861,103.694,102.121,103.734,102.302,104.225,102.866,102.964
 "11999","District of Columbia (Nonmetropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "12998","Florida (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",99.133,99.169,99.926,101.125,100.976,100.278,100.515,101.896,101.458,100.251,99.218,98.363,98.885,100.417,101.209,101.548,101.381
 "12999","Florida (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",94.993,92.240,94.421,95.498,98.294,99.877,99.888,98.151,96.524,94.763,98.839,95.893,95.956,99.651,99.925,99.771,98.864
 "13998","Georgia (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",99.697,92.624,99.466,96.214,99.873,98.713,99.180,98.124,98.591,99.228,97.374,97.597,97.758,98.737,96.465,98.867,97.152
 "13999","Georgia (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.184,92.038,93.485,94.417,97.909,97.510,98.360,97.508,96.052,94.473,97.535,95.625,95.221,99.370,99.458,98.609,98.646
 "15998","Hawaii (Metropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",98.720,104.221,99.739,99.573,99.329,100.977,99.717,99.648,99.554,97.913,98.346,100.164,104.029,104.353,102.767,102.094,102.898
 "15999","Hawaii (Nonmetropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",101.908,99.965,97.870,99.182,98.197,100.405,99.752,100.461,97.128,100.119,98.346,100.164,104.029,104.353,102.767,102.094,102.898
 "16998","Idaho (Metropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",99.800,100.431,98.787,101.325,100.009,99.929,99.960,99.585,97.546,99.673,95.486,96.364,95.642,91.924,91.703,93.097,98.974
 "16999","Idaho (Nonmetropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",102.164,99.418,97.282,99.040,97.509,99.304,98.917,98.979,95.541,99.115,96.022,96.751,95.949,92.383,92.377,93.768,99.141
 "17998","Illinois (Metropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",101.323,102.500,102.207,102.910,102.110,101.595,99.690,99.401,101.620,102.449,101.048,98.953,101.836,102.566,103.594,100.016,100.228
 "17999","Illinois (Nonmetropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",94.138,94.629,94.401,92.505,94.826,93.599,93.816,90.807,89.789,89.392,96.471,98.515,97.801,97.960,98.061,97.999,99.497
 "18998","Indiana (Metropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",99.394,99.342,98.768,96.678,97.098,97.755,96.575,95.204,96.499,95.577,96.774,98.314,98.137,98.445,98.232,97.766,99.156
 "18999","Indiana (Nonmetropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",94.264,94.740,94.501,92.006,94.143,93.054,92.980,89.567,88.862,88.329,96.057,98.325,97.494,97.738,97.494,97.333,99.096
 "19998","Iowa (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",98.439,98.203,97.703,94.434,95.557,96.306,95.646,93.731,94.810,93.571,96.212,96.318,96.235,95.323,91.974,92.259,92.927
 "19999","Iowa (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",93.558,94.661,94.217,90.735,92.975,92.186,92.160,89.194,88.188,87.490,96.212,96.318,96.235,95.323,91.974,92.259,92.927
 "20998","Kansas (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",97.475,97.901,98.790,97.711,98.609,97.492,98.943,98.178,97.856,96.879,96.995,96.981,97.118,96.601,92.873,93.001,93.816
 "20999","Kansas (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",94.685,94.482,94.919,92.630,94.679,94.050,93.873,90.371,89.720,89.258,96.995,96.981,97.118,96.601,92.873,93.001,93.816
 "21998","Kentucky (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",98.610,98.283,98.701,99.847,99.848,99.382,99.016,98.879,99.372,98.485,96.316,96.984,96.493,96.609,97.131,97.949,97.386
 "21999","Kentucky (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.765,93.531,95.049,96.395,98.000,98.664,99.133,97.785,96.438,94.870,96.322,96.758,96.288,96.232,96.854,97.843,96.955
 "22998","Louisiana (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",98.027,97.446,99.005,100.379,100.909,100.402,100.339,100.816,101.774,99.858,98.237,97.158,99.531,98.788,97.347,95.628,95.705
 "22999","Louisiana (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.789,93.472,95.073,96.228,98.148,98.580,98.828,98.275,97.045,95.192,98.127,97.124,99.402,98.698,97.341,95.679,95.710
 "23998","Maine (Metropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",101.030,101.094,99.872,98.218,98.535,100.841,96.797,100.095,100.607,102.291,99.633,101.504,102.814,101.429,106.064,103.314,103.191
 "23999","Maine (Nonmetropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",100.706,100.867,99.601,97.899,98.108,100.859,96.417,99.806,100.115,102.020,99.633,101.504,102.814,101.429,106.064,103.314,103.191
 "24998","Maryland (Metropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",104.441,104.648,104.260,105.376,102.887,103.191,103.849,105.432,104.162,104.250,102.966,101.408,102.656,102.567,101.149,100.845,101.711
 "24999","Maryland (Nonmetropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",96.079,93.967,95.730,96.987,98.693,99.243,99.637,98.615,96.866,94.902,98.403,95.507,95.638,99.447,100.061,99.941,98.995
 "25998","Massachusetts (Metropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",104.816,103.301,102.037,100.925,100.348,98.714,99.365,101.016,104.984,103.290,104.332,102.920,103.458,100.865,104.866,105.061,102.875
 "25999","Massachusetts (Nonmetropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",101.273,101.373,99.845,99.391,99.784,101.919,98.680,101.379,102.136,102.929,99.491,100.935,101.562,99.946,105.607,102.127,101.197
 "26998","Michigan (Metropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",99.958,99.198,98.218,97.034,96.692,97.457,97.933,95.858,95.126,93.818,96.214,99.334,98.187,98.452,97.891,98.642,101.171
 "26999","Michigan (Nonmetropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",95.532,95.813,95.556,93.365,95.062,94.248,94.663,91.833,91.361,90.589,96.460,98.565,97.766,97.909,98.171,97.671,99.561
 "27998","Minnesota (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",98.614,101.246,100.965,100.112,98.307,99.717,100.319,98.765,99.515,97.389,101.058,99.054,100.507,100.213,97.883,100.913,102.221
 "27999","Minnesota (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",93.949,94.594,94.180,91.351,93.760,92.732,93.497,90.137,89.020,88.293,96.464,95.833,95.662,95.070,90.568,90.897,92.319
 "28998","Mississippi (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",97.561,96.731,98.616,100.417,100.671,100.279,100.167,100.091,100.510,98.999,95.689,96.163,95.194,94.692,97.097,97.669,96.090
 "28999","Mississippi (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.495,92.554,94.523,96.401,97.581,98.438,98.903,97.311,96.108,94.152,95.689,96.163,95.194,94.692,97.097,97.669,96.090
 "29998","Missouri (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",96.103,97.534,98.937,98.492,97.511,97.411,99.517,97.177,97.308,98.308,96.527,96.524,95.856,95.268,95.590,94.882,95.669
 "29999","Missouri (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",93.610,94.444,94.358,91.832,94.125,93.558,93.574,90.314,89.127,88.438,96.308,96.239,96.476,95.287,91.906,92.398,93.099
 "30998","Montana (Metropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",100.127,100.199,98.551,100.419,99.491,99.958,99.974,99.579,97.471,99.480,96.591,97.312,96.269,92.540,92.685,93.615,98.715
 "30999","Montana (Nonmetropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",101.404,99.288,97.281,98.725,97.481,99.411,99.309,99.232,95.914,98.972,96.591,97.312,96.269,92.540,92.685,93.615,98.715
